node_id,lat,lon
20365,8172790.780241232,614318.9334220634
20366,8176116.799350478,617422.9192872227
20371,8170215.214583302,610174.731000895
20372,8168680.92574124,611676.4558399017
20373,8170068.012148942,611440.7992691023
20381,8156929.734179823,609922.0174867845
20391,8156742.03483941,610422.3896330469
20396,8159021.260753201,609966.9145080473
20397,8160597.375976454,608260.4923008857
20420,8149053.809286583,613388.1946707825
20421,8149473.9884428,616888.131165328
20433,8156528.498679897,616518.8123113409
20434,8156568.428426602,617707.9547356175
20442,8159030.19368746,615258.4178066375
20443,8159528.639354479,615877.753092698
20492,8156911.578197161,604688.862753534
20494,8156886.382153831,604727.8987608396
20536,8157357.577856479,603446.0725928395
20603,8168590.568264806,614833.0034407981
20604,8167474.430381237,614643.2323601039
20614,8167902.745713588,619686.1552098589
20615,8167704.483836638,621930.230462285
20616,8166061.071906872,624280.7110410642
20619,8163705.632875623,615802.4844307356
20620,8163708.382518813,618503.3996898419
20621,8166343.298417773,615399.9111050013
20622,8166345.177834947,614439.4085231633
20626,8167085.485069174,614542.1562146626
20628,8167143.131805597,614365.4934703083
20631,8162756.272163791,606900.5270045794
20632,8164008.500808409,607281.2173213599
20633,8163660.726950266,607311.0282705603
20634,8163282.855016527,608099.1846255907
20684,8173427.19290206,615364.2833125693
20692,8165931.812631455,616133.0459060854
20698,8164706.313265081,616348.6903787997
20699,8163805.335835181,617128.1669605223
20701,8157483.44411063,618427.6656062133
20702,8158127.624441611,619061.3453288085
20729,8168351.668897167,612745.2616444174
20764,8171272.130919165,601885.5396528849
20766,8171348.845279565,601831.94815583
20777,8171287.299529413,601127.0475707841
20998,8171337.843154838,601776.980140684
21007,8171326.791079242,601723.1858245297
21027,8170998.740220494,601387.5428462649
21028,8171056.193144331,601387.5473401663
21031,8171326.337761406,601200.9076682308
21032,8171319.232670287,601203.7448292348
21043,8171303.6959917825,601616.8412639386
21056,8171304.039584165,601166.7817755853
21067,8171278.932918521,601491.1095971803
21123,8165792.263567447,598709.6075236131
21142,8158295.795301753,619076.2140356873
21143,8158331.920435048,619208.7768411565
21144,8159463.365325794,620908.3305008807
21148,8160100.816563001,621887.7702170234
21149,8159465.153268638,620918.8789456554
21150,8159838.538778299,621959.0496883029
21153,8160059.553065157,621859.5239182737
21164,8160130.316453038,621800.1520017071
21176,8157207.121502859,612552.9582228048
21177,8156483.467823066,615350.2555392679
21178,8156437.18003351,615508.6192404908
21179,8156741.060518102,615493.5878889344
21180,8156931.460494149,615508.3566873326
21181,8157798.088244436,616241.4305285194
21182,8155838.102816546,615612.2678426239
21212,8173051.969496723,600838.490297126
21213,8172954.057079352,600793.7621774084
21254,8172609.591783996,601142.9729547055
21255,8172862.528245995,601158.912323168
21270,8172339.266504781,600945.1965467548
21310,8176297.323442715,602771.3198932059
21432,8174985.5186349265,597938.6555685069
21614,8161304.788859506,617387.7414787335
21616,8160812.206325758,615123.6807157799
21701,8155750.099750239,615719.9680528529
21757,8172835.326919289,598853.8777330155
21758,8172738.711909437,598920.7640789254
21765,8172869.015835509,598856.124422731
21766,8172749.745573121,598956.0757148244
21780,8172706.059886819,598871.0950317928
21781,8172742.188250758,598814.4106016607
21848,8181724.656130327,602829.5621591152
21849,8181599.19529953,602482.8487583231
21850,8181716.044633754,602844.3725097761
21851,8181992.264279461,602895.9539322417
21874,8088348.5327031715,1161079.3296564985
21911,8072241.618440255,1111622.1072369958
21920,7546650.82032554,673729.714330364
21921,7547179.897929247,672438.0616707072
21924,7541889.059663892,669341.6429708147
22109,8176874.617786234,603683.5074682069
22111,8176632.8903940115,604375.370259786
22195,8176380.27526731,595677.6276310417
22201,8176532.375427526,595662.3029990989
22330,8155829.956117459,606175.2064357518
22331,8154897.98182168,606642.1181420707
22348,8174560.068891456,596352.3207995066
22349,8174471.711001744,596452.4109273758
22421,8176653.71515708,584816.2958979794
22422,8176768.041449611,584288.9288486694
22557,8171983.434265762,670464.8013240816
22558,8169645.122181106,670947.0890457525
22625,8174558.561462603,595092.1562501909
22626,8174845.996610207,594562.6111364148
22653,8175819.780330595,595101.8911359031
22756,8175000.085756734,597951.5511149667
22853,8174722.133739532,597604.7652374118
22855,8174586.764744706,597599.3056320506
22919,8175116.220916784,597892.5972824392
22921,8175121.147330538,597889.4603874481
22947,8168484.519851943,602072.1778638111
22948,8167672.207757052,602845.4097578654
22949,8167664.742355218,602851.7971316546
22950,8167583.327485652,602934.2781703984
22951,8167215.990869559,603199.2523305943
22953,8170938.620462124,612325.392480669
22956,8169540.287852188,612719.9773870934
22963,8171268.474034077,609120.3427875435
22964,8170853.836608138,609760.6962534548
22971,8164790.091995303,604728.5955270597
22972,8165767.488450127,604989.0691096195
22973,8165357.7851489,606565.7197381288
22974,8165693.178379066,607005.7325400263
22976,8173326.54688823,615120.1641280048
22979,8167923.628241354,618330.2707341326
22980,8168189.141300503,618208.5981708649
22981,8168664.936559497,618050.9781401076
22982,8162911.632449723,612634.5352778431
22983,8160234.113638088,611676.8673127344
22984,8161247.293936774,609944.0291543233
22985,8161392.037216436,610647.7222755313
22986,8162162.625175594,608403.9337465434
22987,8161255.826216254,609932.8942744798
22988,8160764.918043629,611221.3323974338
22989,8166180.068371612,609596.4836128929
22990,8166159.683114057,611693.7455975396
23057,8168782.812698426,606526.8661442434
23058,8167333.500946605,608440.7103611599
23059,8167426.962710891,608638.308564789
23060,8169027.364739308,606373.1229763044
23159,8166640.781863213,608620.4942739775
23212,8176411.928177726,583691.8545008427
23213,8176357.11718812,583553.4940643469
23262,8158101.830715474,584656.3915883158
23263,8158087.967519348,583190.0826605404
23264,8158647.60466202,580797.8243689856
23353,8174752.216912874,589216.9901450956
23362,8166647.462034036,586479.7938455472
23366,8166471.530555376,586795.527642127
23485,8167138.739880525,585718.2385909812
23495,8176514.318810219,583268.713177256
23496,8176727.457418401,583314.7188512477
23508,8176496.313818934,583267.2773549857
23578,8167154.446931039,585735.478545159
23601,8181165.433328334,580795.4897913474
23602,8184485.023279984,576837.6995085222
23611,8184870.871429038,576239.7700436964
23755,8179074.20439406,583654.2402393401
23756,8180530.246640336,584015.7447865154
23763,8176228.499641164,582216.6051776848
23795,8172832.223326556,582204.225624287
23796,8172791.212792202,582210.0129278372
23797,8172737.664550152,582225.3461006507
23798,8172495.885158773,582253.6185054735
23949,8168958.236129563,583730.3002382474
23950,8168897.629085643,583790.6895730132
23951,8168930.726219617,583766.1181972632
23964,8174436.493327215,582110.4742309038
24062,8168671.851764018,574167.9018825884
24253,8176704.274391702,584514.791419916
24254,8176692.874466294,584566.8130882167
24428,8175890.048728299,595030.5175105985
24560,8179620.255268958,590651.7116009423
24576,8177475.329568989,591163.3444046502
24645,8176914.582033046,582837.0753059075
24804,8173635.610525044,582133.7451161513
24916,8176613.738392828,578866.0392290957
24917,8176411.438529965,579258.9349571902
24921,8176504.871121889,578946.8871752825
24922,8176412.098491572,579121.559510641
25024,8176668.1661124835,590711.0181601786
25025,8176683.420967191,590729.7083169278
25032,8176848.962270667,590486.9858522031
25033,8176698.030885141,590691.3758761949
25034,8168233.772788753,584535.9744821792
25071,8169579.174804328,583192.3445840811
25112,8127353.428457658,524824.6680019235
25113,8127367.547571565,524915.0112677707
25210,8178285.753238171,665258.167715603
25241,8179103.458513926,664819.041332282
25553,7890176.290804207,893406.5987480846
25569,7889495.025702968,895273.5591323647
25604,7889760.810311284,895085.1326096039
25619,7889441.496664783,895255.0878023449
25620,7889040.118921719,895004.370467576
25635,7889509.941621271,895232.5857600835
25646,7889658.12132637,895108.262849573
25711,7889624.699587459,891898.963616485
25831,7887435.254810307,892405.1687430808
25857,7887224.536456417,892347.0404736858
25863,7892007.785216048,891502.9335129958
25868,7891520.298997932,891778.614168228
25881,7893611.680556232,890922.7198590643
25882,7892185.161467009,891883.9117872475
25892,7891455.581158509,892247.0893461464
25905,7891103.022954541,892581.7730143555
25909,7892833.072155509,891055.6630289296
25948,7891668.70932276,892095.1513055733
25949,7892010.830474986,891514.1130900204
25950,7891657.515311748,892092.8151836435
26022,7892403.870379794,891357.8728224519
26029,7864231.59043511,902371.3573981248
26030,7864219.490517464,902381.937263778
26031,7871074.548431865,899305.690426792
26032,7880992.815983778,893275.6313077302
26033,7880968.146133284,893293.6528935409
26034,7879738.974330787,893297.5613554134
26136,7892834.571863076,891603.4137506859
26137,7892773.206581941,891633.8995260065
26139,7892969.338314149,891403.4241924013
26328,7893001.014569415,893322.5653747332
26346,7894244.427013081,893041.0686838881
26399,7892665.564496057,894978.8851524002
26589,7893123.058144268,894842.5043488904
26590,7894049.132195819,895755.0051606362
26591,7892682.861427,894973.2432975856
26619,7892994.466907925,894629.3858989906
26622,7890690.305453955,895350.203321429
26623,7890689.886645927,895361.4778602883
26624,7891713.362316163,895318.1908453936
26625,7891721.965394167,895327.6025970601
26630,7891712.273799504,895309.9839313468
26631,7890704.940378833,895353.9333398654
26652,7891002.775893237,895486.9189767409
26680,7892664.503089557,894982.8911982528
26681,7891740.9923504945,895304.861418219
26682,7891879.446107989,895304.3540147253
26683,7892674.078014571,894996.1311603049
26710,7889668.470164237,891892.469869701
26722,8086639.675262561,652911.0331565943
26988,8055027.825015654,452768.5525307659
27111,8131403.824247927,613604.1841057348
27112,8131433.521000678,613593.9378885414
27115,8129949.15552707,614478.7915737453
27116,8131900.485669612,613127.5459578997
27152,8132441.606045326,611765.7929451771
27153,8132173.291875221,611003.4660388625
27157,8132497.2411667,611777.4977112854
27167,8132438.178142466,612161.851456398
27186,8124573.180925334,621025.477867168
27193,8125565.204566191,619289.3732218232
27314,8115182.506084085,622697.7000439691
27648,8091086.185757909,612096.0412081121
27649,8092875.232082725,614017.7583331224
27675,8091893.557681989,614447.5165101859
27676,8088914.149425168,614467.5375504373
27688,8118556.0168965375,540502.4685366503
27689,8120623.41248129,537564.1537921007
27732,8160459.594048207,574208.9299949823
27733,8161627.175408528,576268.7097803215
27736,8161975.474899987,576737.0263722994
27746,8057625.808215595,660905.5630260141
27747,8062988.533130478,663244.8829462271
27785,8054474.040069991,658645.8378448044
27786,8055824.984661208,660030.7135962893
27794,8053713.923468375,658052.2172614986
27801,8053670.915127037,658121.4725212017
27846,8053350.61738266,658104.4445959643
27847,8053145.977028217,657990.6839374206
27885,8046589.335419382,608358.7885901788
27953,8086312.5365678435,610449.0157034915
27954,8088249.960933801,612070.3223302115
28107,8045744.796613184,659526.5831755082
28108,8034046.242851015,662789.4157654883
28109,8020231.79546879,692932.7863506025
28110,8033976.206962486,662647.573503675
28111,8034015.630549731,662717.7299839584
28156,8055053.124745677,450346.4274584176
28159,8055002.135964291,452952.8254859168
28196,7890257.342035064,894622.1301890612
28216,7551729.92240131,1049117.2177555035
28243,8082804.900148568,620788.5853822465
28244,8091423.054330314,616763.1978106138
28317,8092808.072754164,615541.860098215
28566,8782034.252288971,821770.3413111619
28567,8781907.377708483,818777.4989265923
28568,8781898.024914682,818781.7833331403
28569,8782023.04947101,821766.7746781509
29065,7614165.177014642,942826.1995777814
29066,7613783.956056164,943051.8262142454
29092,7610558.669832684,946378.5431585858
29093,7610582.546388583,946349.6104537676
29098,7611733.364183229,944728.6132508214
29099,7611745.363128336,944713.2845840215
29166,7615236.489749116,940706.4642979264
29167,7614910.770469122,941792.9178104086
29171,7613663.9153478835,943416.8436714456
29172,7613222.411322456,943495.0608776978
29185,7611302.883029001,945471.2153604112
29203,8227085.213810225,533369.1723118493
29204,8227358.800653672,533786.3815409855
29209,7628133.791546332,840393.7235534135
29210,7628040.149996065,840364.4812424261
29216,8200140.695799685,625568.3551739295
29217,8201911.210452092,624380.0408943483
29218,8200730.153620282,625032.4735675072
29225,7770508.076407673,883922.709119489
29226,7770488.947408184,883958.3902610077
29333,7594516.033064529,949968.885258094
29349,7617304.696884323,940085.1157824192
29350,7616333.835645396,940266.3581700264
29353,7616253.057032088,940242.0152673656
29400,7798286.579280935,847583.3035622381
29401,7804241.303893314,842510.888955761
29418,7573115.494060853,943218.111115227
29429,7614132.941663498,941964.2257301236
29430,7614480.627135053,941497.2201427252
29439,7614074.934298128,942103.5355539748
29440,7613960.924754895,941632.917406026
29441,7614546.356079675,942020.8568469177
29442,7613903.099281605,941771.3587629432
29443,7613863.941816714,941802.6374281126
29484,7605163.083117866,942494.993422344
29519,7626194.344826439,840029.0304537939
29520,7627438.341579061,840308.8680147124
29526,7625871.987878101,840341.4557137258
29602,8174081.746784952,593539.6477435371
29610,8403051.842842063,657898.1273005857
29614,8403528.615224108,657873.8350039639
29683,7994803.338658378,502319.04493535135
29684,7994773.003743451,502394.4527466031
29700,8001613.034744382,504843.7697332484
29701,8002879.14502667,505617.1894299071
29708,8002161.213555492,504683.7132983226
29709,8002232.527555156,505176.4679291372
29716,7994621.3286601715,502664.3750625008
29717,7993756.48278417,503572.54197684384
29738,7725196.429500795,1203356.906227466
29739,7711630.265442208,1203057.2388610565
29744,8186629.206251872,634228.5623206603
29746,7861252.608750435,1689710.0592804975
29747,7861294.285863664,1689700.135897978
29762,8019066.356956435,718638.5906110136
29763,8011121.548947699,705861.0151520075
29764,8011116.561421288,705878.495432873
29765,7990428.575917909,712748.3560938075
29766,7990551.682721691,712812.9690497672
29767,7992579.457554341,712506.3357755898
29781,8076663.115738184,805091.0237139339
29782,8076683.168435159,805061.2018728629
29913,7724576.453639774,1212748.2686665233
29914,7711632.768375352,1203064.332727741
30006,7612112.012461413,942522.1884789967
30007,7612073.88589104,942617.7772152972
30029,7612187.329749273,944344.7280209608
30048,7613842.9863581695,942105.7036342024
30049,7614099.132251196,941668.8586316396
30119,7613893.701500153,941558.9449172491
30120,7614130.310114552,941689.920652022
30121,7611998.519252016,940166.2885469936
30125,7611697.273696789,940330.479587066
30126,7611989.764784066,940171.08586169
30134,7613426.514515178,943870.312507756
30136,7614377.579061631,943519.3410543924
30147,7613915.56778261,943516.5760561826
30148,7614519.536681259,943772.7869757232
30181,7614525.475489587,943640.178165292
30182,7614369.507784148,943573.6026991748
30191,7614340.901051782,943765.7622382832
30192,7613905.940980682,943580.9918346538
30193,7613809.408602556,943747.6219005492
30194,7613880.767074156,943227.6250894757
30203,7613140.552018988,943462.0528023656
30217,7613087.544154812,943513.3313331264
30218,7613814.18605466,943200.852849424
30219,7613742.485256896,943718.7816959803
30324,8176856.363948773,588881.6568039226
30375,8176537.049041627,584092.7936462505
30470,8075553.381025681,651745.2770408462
30583,8174400.355801287,591161.3413308575
30584,8174400.0704113245,591155.5875033463
30631,8174407.668732438,591197.8518302367
30632,8174396.650929365,591372.272782171
30649,8176790.685003091,588843.4188443493
30664,8176873.305529801,588891.4292921409
30687,8177747.973784531,588889.7961327089
30688,8178206.304874577,588847.5145117484
30689,8177520.008298743,589093.1504102268
30690,8177841.694147155,589119.0952387495
30694,8177733.21665047,588870.7562856097
30700,8177650.480844405,589075.8529489189
30701,8177758.675838534,588856.6216524312
30702,8177702.743921442,588863.8951446781
30714,8177735.004336139,589067.523991607
30715,8177550.038648717,589043.745963527
30718,8177742.265923624,588873.5262290257
30722,8177698.454038419,588962.4976183238
30723,8177758.421667032,588950.4375728664
30725,8177821.740918458,589064.4345488021
30734,8177541.347104313,589155.1600044005
30735,8177633.786725789,589177.4887511318
30829,8073541.316126927,815098.6602846156
31033,8177984.940853879,588928.5395494654
31034,8177785.805672011,589000.688124245
31065,8177562.202511702,589210.9659762315
31066,8177805.482621328,589183.760443158
31071,8177690.908762183,588916.9724843149
31072,8178213.070760581,588805.6980185963
31193,8021551.49690543,1114357.000569532
31194,8022133.653845602,1115028.1215242755
31202,8017131.385375224,1112824.7590251325
31203,8015094.047645128,1115072.1573311405
31205,8014566.312221071,1111840.542564868
31279,8065130.45307167,665069.7002831383
31368,8147611.125341304,940039.0206466116
31369,8146954.1316673085,938342.8902697344
31387,8021206.627039335,1116064.4436143404
31402,8020701.655255839,1116525.1155806738
31439,8027579.46213944,1117695.3492450127
31443,8027789.4209274,1116941.5986355082
31677,8042524.037098236,604403.6367137157
31678,8042377.571983919,604418.2279757076
31705,8030786.507154508,618276.5985580559
31706,8030965.353550906,618925.8755535693
31731,8027959.48533275,616569.7269401819
31736,8032985.857025657,619163.0609005806
31737,8030936.733387032,614337.8272402298
31743,8033682.330615474,619454.5521314037
31750,8036684.858933942,606175.6174942172
31757,8026411.513270244,618397.9378049853
31758,8024314.179442734,615539.9388971485
31761,8017309.170257035,698019.6878228051
31762,8018507.809092647,696030.7829889487
31783,8022118.178053791,1115508.7309911435
31855,7705666.180625064,599094.7820926221
31865,8107735.341340421,608034.3996804751
31866,8105972.536888948,610130.1673066382
31869,8103158.087807978,612160.5572194146
31870,8102128.518827293,611840.486552089
31874,8100312.49616171,611521.0437061557
31875,8102361.436491909,608489.1721856944
31876,8102129.649838099,611723.540084478
31883,8098786.069072731,611376.4877417041
31884,8093396.201180682,613832.5082306546
31958,8112166.075124157,940706.2504128872
31971,8117156.971132759,941610.9012235082
31972,8122996.424732869,939923.5698979284
31983,8022185.9770093905,1115901.9147456991
32002,8022101.430280365,1116569.19813589
32009,8021277.350257748,1116672.5913893853
32014,8022101.564865017,1116688.5481678972
32046,8021855.40357548,1117326.8737608888
32047,8021857.637409761,1117274.0830230303
32086,8022248.136689843,1117114.142647773
32097,8022486.512858409,1116243.321406131
32118,8020238.365364522,1116586.0440053546
32136,8020978.251489075,1116500.5006643403
32140,8019935.628669845,1116610.1158778071
32145,8021085.4057667665,1116668.970448319
32146,8020897.948313976,1116673.3926802478
32166,8019870.4460570365,1116823.327780199
32226,8020400.026802643,1117253.6226659997
32280,8019928.669127451,1118081.8161884923
32304,8086625.210807514,993240.1731862888
32465,8019680.228851194,1118598.5461609515
32473,8018942.814378878,1118770.6261597555
32476,8019076.154220345,1118080.4277840406
32478,8019196.333779343,1117972.3913095207
32487,8019034.583243325,1118168.7206939002
32488,8019113.725097528,1118129.8004288403
32489,8019003.919305817,1118314.745577866
32490,8019130.301840682,1118149.182494414
32497,8019519.301127813,1119025.1499544089
32498,8019604.152037069,1118964.1356581429
32568,8019133.470161442,1118261.7108487545
32569,8019324.436792082,1118509.9865751895
32572,8016733.378931722,1113323.4551910665
32575,8019999.879331815,1114536.6847728617
32596,8020254.281710695,1115625.3079156396
32616,8015810.032967618,1116776.3959771567
32617,8016621.417936668,1115564.8414659272
32635,8019190.67403301,1117952.7751252507
32661,8018874.896991148,1118003.8085714506
32662,8018714.107356751,1117023.2982123708
32703,7970448.617230191,513522.3159710101
32711,8054522.285548229,477697.265342663
32718,8093842.782068042,614452.4226576437
32719,8094268.661548283,614809.8914539508
32781,8024721.819484403,1118487.7391552185
32782,8024578.193444549,1118514.748076385
32813,8024495.025187045,1119355.7344330123
32820,8025617.061189072,1118092.6500252942
32826,8025450.730648866,1118293.1692198282
32828,8025160.337126177,1117893.0902231494
32829,8025556.897704024,1117873.9138109954
32840,8025376.326579343,1117891.7571460565
32905,8025440.856580846,1120142.173229987
32972,7927130.061081749,818493.0377964624
33000,7929148.522781271,816255.0401547519
33011,7930184.707375858,816120.906884045
33022,8027894.68431114,1118107.2494923458
33078,8027192.760133083,1118618.6950205462
33093,8027361.808491298,1118399.7401978504
33133,8028141.472693535,1118460.2037494425
33134,8027921.07616223,1118338.6000065843
33175,8025260.352068106,1119769.3843414038
33176,8024790.441782549,1119876.19224408
33258,8026002.178473001,1119657.8812302465
33322,8023677.076899025,1115796.4491517397
33333,8023572.960684804,1115070.4574700713
33338,8023748.793432478,1115800.04980572
33340,8023466.102473056,1115074.0791784923
33421,8022459.980131684,1115328.24116782
33431,8022885.277118295,1115182.3362282456
33441,8022298.104985042,1115403.230031077
33444,8021995.535486914,1115645.634498696
33449,8021951.449089692,1115628.5841090989
33452,8021916.369815141,1115589.357614141
33454,8021981.005810627,1115661.9399494487
33455,8021998.039767596,1115579.334866554
33457,8022430.554140688,1116143.4773069017
33463,8022286.933420551,1115976.980789546
33513,8024688.797694115,1116170.95919517
33526,8024062.017736971,1115910.0363977214
33529,8024049.682249155,1115309.798802568
33545,8022576.088216924,1117041.7567084474
33579,8022400.809117663,1117619.271930947
33581,8022449.082859753,1117650.0515216351
33617,8021744.063128913,1119155.7793142358
33620,8021818.81958439,1119270.7745347987
33681,8023726.094150613,1119407.4963467452
33724,8136999.383211737,1359983.2784040177
33738,8008133.226728586,612029.687751662
33743,8007749.078403552,611617.8984020374
33744,8008034.0687898435,612014.1509082215
33763,8013168.04052425,609371.7370765874
33764,8018292.207006574,605758.8896185097
33780,7894282.71398253,596117.4961357112
33788,7904700.633667282,590580.9693239466
33797,7892642.7333992515,605236.6569451465
33798,7895151.241528532,614138.4686123508
33799,7992687.5849466305,712517.4235584624
33800,7992660.80214191,712471.06883414
33823,8022366.82683217,1117571.3277345872
33824,8022343.477110466,1117651.8533371384
33859,8021664.348050423,1119592.269761155
33860,8021163.673664259,1119856.417326802
33871,8021980.681744342,1119878.3219778254
33937,7965572.889868312,748303.8457142729
33939,7961308.393279962,756369.803888618
33940,7962625.4168176735,756961.9007626706
33944,7976802.324414528,728279.7599190846
33956,7929842.976860107,815778.1826547117
33957,7923144.882661962,815022.8359016664
33958,7921824.0853360705,814782.8835817189
33959,7921814.145579331,814806.7263661332
33962,7999988.789722162,686207.8894631616
33963,8002978.104130156,691565.6038401745
33964,7876888.324149931,547054.8587097356
33965,7901013.232502708,567878.8955415909
33966,8030475.6472828,559058.2824693049
33967,8027811.56479154,561533.9053355472
33970,7911407.48112307,822359.7186223988
34054,8024512.344674564,1121180.0291172024
34116,8023884.356014851,1121129.0237899944
34324,8026738.685348151,1119537.7972157914
34325,8026976.813689276,1119635.5646263058
34332,8025943.282375911,1120909.5243067374
34333,8025955.086448244,1120901.9227118194
34436,8026876.221548552,1119963.9519411204
34437,8026694.754625717,1120217.660237264
34448,7896607.196765275,876037.0612043731
34450,7894937.691729628,887556.4535729912
34451,7893586.156578988,888856.3640635734
34518,8026856.827166948,1119586.3003308985
34519,8026975.520898732,1119290.2970058275
34613,8025001.944018653,1114155.0369289657
34614,8025573.157169714,1114659.763973117
34651,7916785.890404882,812225.5876579173
34658,7915984.836570142,811913.4875516456
34659,7915975.199283077,811975.8045680933
34662,7917294.646726841,809652.1818726279
34663,7915515.842452044,808246.0351524942
34669,7950262.057624642,802303.9653887753
34670,7949833.156369508,802108.7138989756
34724,8022744.390367856,1114699.0470052832
34725,8022893.363978029,1114670.2257212196
34748,8022905.387865096,1114726.8147383889
34781,8021294.763049902,1114162.1476971635
34790,8023989.798892068,1113072.2840235552
34791,8024003.607155639,1113807.1247761657
34794,8023341.747782215,1113857.1361212744
34795,8023476.409973013,1114858.922603089
34828,8025692.973356739,1115442.3143947085
34939,8024021.093511237,1114615.1529654842
34956,8024023.930229749,1114755.102113436
34966,8024038.664951487,1114614.397562227
35067,7959962.891530233,754206.0092520341
35068,7960445.448879955,754316.0152158155
35100,8073614.786060186,813088.684837544
35101,8073959.905733651,813089.0091260555
35137,8072022.002363087,814318.7173133728
35142,8073829.027420237,813321.8193914546
35143,8073764.433810123,813461.9912902592
35162,8073779.198109805,813488.7335308361
35168,8073846.653478958,813343.2984517133
35169,8073324.857471853,816154.7859589432
35187,8073315.976431496,814434.1375978013
35215,7956577.608535879,757075.66149176
35216,7956585.147943105,756709.5706114812
35217,7956476.470335127,756618.6437234654
35218,7956560.860005662,757080.0963341082
35219,7956513.656865573,758790.3175639419
35220,7957655.125830278,762175.0877925144
35221,7956518.412601634,758811.2006605122
35222,7957708.995897444,762253.919769634
35237,8073819.240351725,813645.6208845968
35263,8074176.929906693,813249.3767723962
35264,8074040.870814861,813873.3903270012
35305,8073834.615616988,813479.6645481696
35321,8023158.230133826,1117415.621598248
35328,8021591.323105625,1120445.349418608
35329,8022219.085303784,1120829.471955102
35358,7966309.721833228,713491.381823859
35359,7966390.102343407,714894.247353981
35379,8020334.019455351,1115504.321135698
35402,8020953.082284536,1114475.373897625
35466,7976997.333336121,766166.3828573814
35499,8019094.492205039,1115429.819956279
35500,8019114.933438934,1115399.7376317384
35529,8079503.913631761,819141.421143593
35530,8078703.561700897,819853.436190004
35630,8080449.386265053,812764.0273125649
35631,8081185.345420975,812700.3881681252
35639,7950278.0160109075,611477.3326787263
35640,7949628.5690905,615117.2001143645
35641,7970849.620507892,613202.281875966
35642,7971322.368304908,613083.9313612939
35643,7956047.604008801,624085.3018460834
35644,7956063.661550301,624058.0681213182
35645,7971373.740868939,613479.6013637611
35646,7971367.859759496,613497.3410033274
35651,7971931.250017278,614749.0612690289
35663,7977341.193055593,596980.145253673
35664,7979683.699598914,596544.3847681695
35665,7984299.361720537,598129.3547345449
35666,7981990.666642521,597382.6789688617
35668,7974356.482869656,598806.692385946
35669,7974216.049365113,598921.2949749809
35673,7966837.55546411,625945.7739372281
35674,7966829.482866689,625970.1586379232
35675,7964900.955293203,631615.445503155
35693,7971532.047972137,613172.0075808717
35695,7971479.409045219,613188.6268902932
35699,7968851.861110816,622998.12053981
35700,7968841.882825584,623011.3913824524
35701,7967462.553799663,624758.26681691
35702,7984867.140236964,598069.3041684896
35703,7984876.928267155,598052.7627110325
35704,7984660.702804696,597888.287108036
35748,7906707.301390487,611612.3442254493
35762,7893660.727205031,599321.7159494313
35862,8020447.579814039,1113889.53749367
35863,8019982.931210123,1113928.483410905
35926,8018984.079016153,1112198.5773735524
35931,8021323.982169997,1112720.8054620042
35932,8021259.695106867,1112779.4579382895
35942,8021304.188725714,1112658.231526669
35954,8067619.296341779,465908.2551616842
36026,8356806.357087375,945058.1183321428
36027,8345939.353152422,963918.1334976838
36030,8027806.472616263,1116847.5869901627
36031,8028001.889251699,1116798.046022175
36275,8354434.469723987,941792.3255787776
36276,8354544.335076882,940881.9484417824
36419,8021377.808642564,1120169.4317133352
36501,8020933.098903675,1121519.027894106
36654,8023351.787451267,1121113.307104575
36675,8023396.105781121,1121078.1923473026
36689,8020904.675944301,1121594.0305902618
37006,8101931.886272944,1177967.7670269716
37007,8117577.954236858,1181495.390937538
37057,8354427.17734809,942172.5324716676
37058,8356434.64590847,942376.6916805056
37271,8357392.230062491,941170.5334315218
37375,8079251.581158135,796863.5379740242
37403,8078813.480504573,796962.911846919
37404,8078416.836127079,796838.709219215
37452,8351272.835186207,930838.6275493894
37509,7968392.025938934,757062.79555086
37511,7969630.108558281,756309.4749320395
37512,7970762.91581824,757412.8262497014
37520,7965878.698138592,758320.1797027019
37521,7965619.801863407,757550.4001944572
37533,7963387.274728536,755206.7501841503
37559,8477151.703010317,1069577.2910336722
37560,8483904.407097299,1073952.997213367
37674,8529732.328079903,976395.9432450628
37724,8079637.423645012,798792.071723434
37733,8079868.030078603,798242.485070185
37739,8078645.177856498,798033.5084612338
37762,8076886.572324323,797656.8046359034
37763,8077274.779829218,797840.4369508349
37768,8079800.792005522,798395.1374058528
37772,8078060.161430455,796745.2138647158
37790,8476371.911967997,1071412.4350421824
37796,8473662.481013604,1070421.227331818
37797,8475412.057316806,1069657.7621228476
37800,8483634.130219657,1075204.7963551255
37801,8482845.389117833,1076530.8248177716
37803,8476673.25026347,1069628.2739282916
37915,8083311.32417854,803697.9988682547
37932,8354672.341266375,742128.3278600327
37933,8356002.051987683,741896.0729740716
37994,8085207.349934096,805761.2650541748
37995,8085202.247650932,805706.1118561036
37996,8082985.157576138,804931.119026697
38001,8338932.730216891,861870.065987785
38002,8338232.643712287,860317.5897909751
38007,8082570.953352585,800803.5049242822
38008,8084036.484091677,802368.48204922
38071,7964716.150241143,760866.6201154499
38072,7963926.905711537,755057.2761353193
38073,7967189.823983286,752026.4419048172
38126,7961142.630968735,756623.8683497898
38127,7960597.275795821,756812.0028436389
38138,7969878.845085883,758596.657725678
38139,7969088.318103172,758029.6347146943
38140,7970695.3218892,758209.1276763167
38141,7968249.598868396,764730.3679811794
