node_id,lat,lon
648,8175897.210653984,593436.9712115102
649,8175775.251269361,593459.4540596929
650,8175870.742308988,593458.5236744921
651,8177201.786808179,593656.7443305042
652,8177204.030876683,593720.7673992449
653,8178308.92487677,594112.798896527
654,8177936.418037872,593893.667357142
655,8177500.920021275,593701.4036157887
656,8176795.38360654,593372.5753906046
657,8177410.427122444,593738.5304412096
658,8177508.323283424,593728.9436646767
659,8176669.788424128,593748.2238964777
660,8174906.111501014,593883.5965086288
661,8174566.279972288,593980.0485870674
662,8174183.530013028,594148.0411118019
663,8174187.038699322,594172.9453017897
664,8174215.564291604,594139.0774534008
665,8173067.704064123,594464.0901877384
666,8173115.506198874,594444.5032707234
667,8174617.824492214,593533.0346970683
668,8176150.525372882,593742.6229824568
669,8175692.514218412,594090.7619504652
670,8175624.012765103,593966.0955392416
671,8176153.739425367,593799.751969456
672,8175847.7457008865,593993.9053063767
673,8175565.627707237,594098.7568271033
674,8175247.119552053,593687.0310902438
675,8175380.660454397,593606.5377855257
676,8175914.768305381,593457.305849059
677,8176306.509959266,593487.2593846543
678,8176306.027825006,593908.3378555666
679,8176314.5177724995,593881.9465726832
680,8175011.876934113,593822.6019517445
681,8175021.95541402,593827.7156324901
682,8175616.573249466,593809.9532994101
683,8175613.128601489,593719.4168692691
685,8074649.978239223,801103.5776667035
686,8074743.595372628,801117.926960977
687,8074390.728483818,801208.5456993222
688,8074324.50283261,801223.4322905622
689,8074008.268689225,801838.2698692682
690,8074037.298355178,801841.4018380871
691,8074114.484502498,804250.9416212859
692,8074083.630015583,804037.9413917919
695,8172696.578480849,595087.7969311858
696,8172741.358446674,595006.2364630512
697,8173586.2776388,592883.7219768879
698,8173882.650035313,591819.9573919447
699,8174486.069912847,591391.682166299
700,8174400.787388023,591437.6503839984
701,8171937.021690184,591724.620291196
702,8171952.762455459,591707.0047180171
703,8176254.943540853,591709.3379067008
704,8176239.550515281,591684.3172771166
705,8176841.583348622,591385.9588708335
706,8176835.410566609,591331.0577889223
707,8176846.102019134,591426.5284889843
708,8177001.320575715,591261.6645721764
709,8176837.66664952,591422.5433210921
710,8176810.716657711,591388.656541184
711,8176826.095273499,591362.3890933464
712,8176828.239799818,591336.7059421975
713,8176529.030491337,591876.4296912324
714,8176541.866130945,591875.8867034042
715,8175825.210500636,591580.4933815196
716,8175816.629782993,591602.8818574562
717,8175839.776792,591584.0242189117
718,8175957.361738846,591311.8794021587
719,8176227.4645981,591688.0656570338
720,8176056.403604001,591211.7115104544
721,8176025.72840547,590847.2074796171
722,8176053.219487012,590566.3951520963
723,8176115.776824381,590491.2493004883
724,8176314.24625191,589812.9275375459
725,8015586.690410825,1104322.6784704127
726,8014390.565413484,1104951.5949066612
727,8016554.723521369,1107921.9510515148
728,8016869.5366603825,1107609.1025639134
729,8016475.387479015,1108024.9289312498
730,8016976.804234598,1107596.8004034776
731,8016555.327499432,1107999.5326618813
732,8016735.178277653,1107730.3782099262
733,8016985.223846339,1107669.7783795027
734,8016635.677292016,1107899.013237264
735,8016887.536887722,1107753.8051991705
736,8017731.878688554,1107443.365211485
737,8016969.2350249905,1107517.4915433377
738,8016992.840359544,1107736.321358168
739,8017465.761845052,1107138.6311785197
740,8017488.154080484,1107550.9158104416
741,8017617.857908975,1107181.4463639802
742,8017661.931465015,1107475.452356758
743,8016675.509146197,1107389.093467699
744,8016734.108398482,1107492.5124274285
745,8023286.775091574,1117413.550889634
746,8023505.873430733,1117394.1201240248
747,8022514.068376137,1118072.3562274151
748,8022943.7918882845,1118000.13901301
749,8023787.416587853,1118073.5926497886
750,8025015.886323774,1118306.328240837
751,8024184.578844084,1118432.4479956103
752,8037836.251589986,1120515.376598867
753,8038160.484545344,1120766.8019928732
754,8038166.679553806,1120760.341072571
755,8038313.737877694,1120539.6115418577
756,8038116.813513512,1120513.4334947574
757,8038025.547034177,1120495.321953699
758,8038431.138875801,1121212.4939826569
